input_voltage,output_voltage,load_percent,battery_temp,battery_age_months,charge_cycles,ambient_temp,failure_within_30_days
227.27808637737408,227.71022253037245,39.768258720811716,26.170617865866653,54.54904915083674,1392.9813992260838,30.968383259871253,1
230.55461294854933,224.58535369800643,32.76357440905507,23.641592544782192,43.12792602354453,381.5813304252327,21.329266515525443,1
224.24503211288848,225.1173726863505,89.74268532737614,38.450389041166,36.86640763135152,969.8273488639463,35.33030099065169,1
231.87849009172837,230.14425483998414,37.53711898864354,43.23901341913364,19.252990353904142,372.0100125053148,31.674271754627277,1
226.99680655040598,230.77916750516445,98.0692204655305,39.317127606233925,49.60363266905639,516.4214850063455,35.63919954315918,1
228.5415312510336,227.28705012468677,46.951663341688544,35.909063997474746,57.34857017761435,1279.6610299221518,35.03493984791681,1
226.99146693885302,231.91577737633213,34.569433255095944,21.258536702949087,49.45069867046337,1106.849091291423,36.06004143915674,1
239.26139092254468,225.01543981319313,83.17588057139832,49.05466332783151,1.0923412062969013,188.3289521041554,30.360161328092495,1
229.93251387631034,229.80176060405805,72.69662204007008,43.961425749637236,38.547680840821016,671.6179304303288,22.8064903638703,1
224.7114453552205,226.36695140071262,59.85565731625112,28.78466110102894,4.016987505083943,92.29615728563348,33.423149467593774,0
234.11272456051594,228.0444916765935,64.42908407501051,49.39910988076552,16.19882599968959,747.290712574363,32.40947570103941,1
223.8957817501449,230.14219601394925,77.53614226178111,38.056447689089666,4.51195732051853,1010.5293169665487,34.84506374398174,0
231.04431797502377,227.41875990414815,38.2763793065039,37.472679746217395,36.62393172401388,221.82880421731977,23.397620121014707,1
220.2016493806011,228.84633336731054,99.70671328453935,42.44219538288596,41.5088048960638,468.88316141829023,23.899503998005784,1
223.35906975550785,233.01887842764333,97.98345297174265,44.353093642704124,7.754770645888402,626.8631069781276,37.808190344386574,1
230.98430617934562,228.26932439143056,72.02605490775495,39.69435821994508,23.64649409965379,1383.319985751272,34.99955596904142,0
233.69233289997706,232.50707633619544,35.96339607433161,23.842872390986003,27.91795402837698,1490.2197723632978,38.16456977400646,0
230.85684140594987,226.61087943602715,74.41825939450331,30.148025179834953,22.77412828389408,115.12138354364299,35.174306423278416,0
229.4217585880588,231.58941253374584,25.775872718334067,47.8425092097815,8.14047502862639,1153.4614890683185,31.94310611980604,1
228.49448152205355,234.3247058619737,22.452200176464487,26.738468355315558,25.71791962106105,588.9998962833977,33.08265474055747,0
222.60739004816287,222.58506649961814,40.6146310808971,31.165010715125398,45.31950482069667,619.0643700327461,37.7825584788002,1
226.40077895802645,227.60931423358858,57.009836539145304,32.96230648832588,5.189452207462073,1143.684211353183,31.57613509023881,0
227.69680614520107,231.73121638154163,89.46180043267044,33.18214969083357,5.7306208308323034,1381.7183266108425,32.64782648656775,1
235.28561113109458,229.390863841871,78.17352558130465,38.38818747483576,21.93150621832307,1428.8464620286952,23.12953432007201,0
231.7180914478423,231.11343762011393,79.41652169599848,48.29227513234123,56.56181698551658,886.8277497555652,29.478424402322055,1
221.18479922318633,228.18804443985255,54.03946675584603,27.22078135497515,40.44578615665193,567.825680985729,34.32794223916198,1
231.620419846974,230.2597693624187,47.674799403757035,23.645041289027542,41.041527443681325,1191.94617449523,25.41885396632731,1
228.07458859791842,229.53296829382376,49.683101038768214,25.924114695798117,22.353279459434034,413.9520057303354,24.0450836104907,0
226.61538999847022,233.50334618497942,99.01196509888463,46.60774700627809,36.02598668130377,867.9073418086008,26.276536164488313,1
233.05838144420434,230.76326252990364,23.2087353129986,39.37432437965618,1.5977398576368593,569.9387692110661,24.83001255985667,0
235.15499761247975,231.0128079862256,89.36251968979589,28.577203677174804,38.52966673816299,1002.1150568764203,24.298252740727918,1
234.656400595581,228.7643691016326,66.29403268579148,44.47840816905852,54.88392990699797,398.578423695585,28.49701685736174,1
225.8039123838868,228.53718132778252,55.08923353516724,45.84109989090308,37.141834632344334,327.80977131549736,38.15677027767068,1
228.4539381207439,228.70232543654114,78.02061283321092,45.395430160708344,52.54821701451436,1381.4466756793838,30.141192934774367,1
231.6563171570178,231.1833564271349,58.93351531397623,47.56779600918664,43.714410272499535,197.6153402768285,23.75840761630646,1
234.8777256356118,228.7370465575392,89.87385904653284,27.567230605200848,8.112946567817724,783.638966215651,21.539433387617482,1
227.60412881077355,230.86932457068923,92.05614912090068,42.65125786238835,54.24474512986466,370.23653529636294,33.92312290275851,1
229.0717051166809,236.22620239593633,53.73767414987643,33.8161849182242,4.920186816990718,106.4484468222178,27.655975288727756,0
224.46832512996986,232.61337411029507,42.14622377880413,45.25995658670185,32.504080880318064,102.22728652256826,36.43661893170719,1
224.01896687959663,229.02192940349647,67.38802628746897,41.85472031484839,9.386090303814003,304.07156955344965,33.1902153728154,1
234.06262911197098,233.60364176649185,92.98906764933528,43.293423394991734,1.6906900331233399,1306.8170140337004,35.92482901082737,1
236.78120014285412,228.77577388093533,36.85297512045332,39.68485513043214,25.9000213475307,459.59417876668863,25.438920788368975,0
229.63994939209834,223.88562639446644,69.83732668507862,25.322863084091207,18.40740175159522,1428.1657973341787,33.84717844922116,0
235.01766448946012,226.97574106724778,70.52481760740164,36.350807566908145,29.67402913405858,893.3523248343306,25.281239693874376,0
231.80818012523818,224.38762423692242,78.64904179322248,49.54009218573525,35.0547933173385,683.0905751647108,38.781369589005834,1
226.7744012269744,228.94545954787608,30.525414810180784,48.12164199491357,3.580605266227894,891.1288102707092,32.72748563066749,1
231.80697802754207,230.05525513756865,77.26599717456708,21.29521207391035,8.257194412300993,799.2126585780883,26.490236003506844,0
237.69018283232984,235.02931193682585,92.72260165325127,24.944444471883113,33.9599013905751,1150.2255679481216,25.390237245845455,1
229.82086980445024,230.9807821212925,34.37464870961936,23.951863203636858,21.246873837186836,459.61929566063577,23.81853170143287,0
237.82321827907003,229.3426984135734,39.00346599391021,41.779397299558866,44.02123576541743,561.9230678204385,33.89281917787456,1
216.9012744795513,232.48821674355048,97.71160752333117,44.53355989570835,39.48520726692444,1346.4367386732135,24.374312259958547,1
234.10951252187613,223.36659407297634,34.47815621675918,26.40534098932016,50.8906574164045,1422.361944068088,31.906065318549782,1
230.43523534119086,230.7068436743257,88.35080746956633,35.17558078855487,41.857076773484295,1344.209429855388,25.292700538507148,1
228.50496324767067,232.3125955816609,59.38222851584278,45.221090840336004,26.36593356601874,658.1995912381047,33.23937889587737,1
230.4588038826775,225.5642412626605,39.778485952254165,41.98404634298752,40.70503072127151,1181.5299793599784,36.298794570810784,1
220.06215542699553,233.4312621296208,89.65999210180091,36.26711616475545,17.247489281069694,740.6868132865933,35.56050486289306,1
228.90164056081244,231.01548922248324,55.62442040021324,37.71043071376319,19.072496427914547,771.4327856118482,35.217026618615634,0
231.78556285755874,228.7541362582976,61.18538831437522,35.2508164074884,47.55012443532681,346.78615813306175,23.75444811384504,1
237.38947022370758,231.89834559831885,48.73866955198125,28.92645353956462,27.33875146769335,907.1389397248489,21.767698939690373,0
227.40864890863176,236.81207857341317,67.4360681147942,36.95065978577048,48.1044400905828,319.8970517423545,33.978976569747715,1
225.95753198553408,230.5455987651755,33.08190980680182,40.666559061502724,49.522920046428425,530.768813647431,27.366944275887025,1
227.49121478207732,230.744661758901,51.286522932140855,46.199687475824234,51.59617792201574,1289.793792348906,28.646924528066947,1
234.57701058851038,228.62191730137926,97.552985786823,39.08874061937745,55.081478914631234,350.25992335574006,20.62298185586782,1
231.64375554829843,227.45046689160563,40.6506746160902,42.83364611129474,26.428128010284478,153.17951350147757,25.191528985500984,1
227.3511989811648,232.49100744963275,72.53893316330337,24.80214904863719,19.81314228094719,150.06100928858365,20.67352807748928,0
232.56633716556678,227.4317485222734,46.01520513797559,33.8467242325937,35.34972604905272,1414.1375547295065,37.583715452024954,0
230.4853877467402,230.21469871165817,81.87785005492805,20.279948594812797,22.899172982820026,785.0346350446601,24.86793366437061,0
234.84322495266446,228.56702765970465,30.469892857467986,27.40036593564869,36.46337584121375,643.6475041346765,31.146743391460163,1
226.48973453061325,231.43693947723918,97.58568360628358,41.79385145339015,42.62956589598565,1225.7739424614817,20.77958641322261,1
228.36168926701117,231.00098631586084,56.30316331069114,49.7542985404809,41.61589609103608,1261.9475954702482,33.33694782611316,1
228.0394592343392,233.1126198327737,38.88403706771712,22.97534298761648,23.09862033418716,531.6769980176266,26.460546915081878,0
222.6824252593394,228.46995080343575,25.87973978640101,32.04482947583865,10.844751900226417,1055.746183337003,37.95838373915332,0
231.48060138532287,229.1903751941199,33.58063240700326,44.00212906097478,26.401230969270244,1168.1280829852356,37.762363778680715,1
231.30527636089946,227.06370885265306,61.58191588448141,26.121069038866963,9.413054500832615,999.243495955634,26.505812367234956,0
230.0255672832123,228.66712021977168,46.9602541145029,36.652548479068585,53.51572507584469,269.81285846014407,38.019217913809356,1
228.82706433312427,231.13190147913457,86.31066927060876,41.992138880890245,21.406770183533588,1320.0304710997327,39.923153469975574,1
222.92314628974793,232.27096584993606,54.47100189294447,38.479563507805366,10.113125086176103,831.6871014672126,36.508313282478966,0
227.8967733861732,227.23350402746712,39.89714180701039,25.640742038462484,2.5014178344393017,459.58501823650533,36.89742695510458,0
228.28642741736616,232.60881776031698,69.37159892832241,30.661537060572183,39.10352079090257,666.5808688846562,24.9801747221818,1
225.98861365389192,234.06691357641486,76.54217735083566,43.513753534561914,38.57723672982985,104.4780810784157,31.534047977155126,1
229.19357144166995,231.2403047096711,33.36335263207599,36.6267954239605,21.09564582829621,235.40686177250547,21.345118279347357,0
232.02025428407268,235.6303874376742,33.40953730306541,20.156888406287383,5.23100144201141,1160.0427882479983,21.898358736433394,0
239.43092950605265,227.6786324026893,22.933714154683436,42.829722800842816,25.16810479881869,50.016870395280904,39.97785224066581,1
230.87288906415918,226.26603589006575,78.91216120525124,21.059340648207172,19.36183220874022,654.0204512993237,26.53278498851822,0
231.28775195361382,224.66383925328716,73.10436220974441,42.37201348193696,40.95011774436555,807.6397625741032,34.963678240976925,1
229.62777042116917,234.48813293446756,57.97047005998511,26.074416804957124,36.74097571770873,129.21990900140983,36.133301060536326,1
220.4061439235048,231.96309696906218,87.53363591753578,48.74220440358141,22.51102996365486,1460.9633363098826,37.16046542014458,1
229.86743062275391,229.83324598726864,84.45361223600426,31.038222539062534,13.855660701044416,377.88173031202433,39.95256594804313,0
230.30115104970514,230.83990587895946,66.82834915174017,29.807948490142373,59.29412200317992,491.08814347260727,24.829929705137356,1
242.31621056242642,226.62353285810488,89.4617024410607,24.46664150997334,27.78609565057078,490.71664276978964,20.807016537193995,1
229.03819517609438,237.3372559388505,36.46729680294146,29.168126464706447,41.608179911033986,384.1041600701574,28.22383035989172,1
231.50773671166806,230.38766354592568,28.95356955181823,46.29952285484602,9.292625087123286,52.13704202515155,22.60161339657894,1
229.82644115147377,230.3281843838147,41.57996892135917,49.890030128817415,29.64979227990447,1107.5499514275948,20.4485177832411,1
224.15660981190234,232.17729987169608,24.56694848714519,31.049285915205452,2.624666472298464,1451.9259747089638,27.208536542829723,0
235.71411407257511,231.44302769521013,62.49356224008256,33.458318928636274,30.821851956716547,375.2255507633153,35.674765021504726,0
233.75966516343388,230.6716520728374,94.92845538359691,41.66212814608211,57.877027019944435,1011.4184281149625,31.323613824501418,1
233.95515973521523,227.62857663366407,23.14748325348077,46.585873413952235,23.668196066162213,1125.749674090137,26.25555978420708,1
225.4530627260263,231.414405071408,29.768793120802144,37.79133002560353,3.3007647419197834,1280.216799681261,33.08684010985439,0
237.0139715546805,235.6460734894251,56.175922262674824,31.745770945334883,2.8263916642412683,662.8123356697332,24.640363606176216,0
222.9907446860386,234.03626013846494,94.7100014022324,32.378655225458715,23.8912188368653,489.2498131786224,20.2876289214417,1
232.93428546900134,234.7795598799182,45.29248839814004,40.868544394904205,10.441471251328448,521.6779443333951,35.287067728728545,1
240.9522781290499,228.46635297070645,60.57878469507139,20.09654790812836,2.377773683362969,1083.3009329928436,32.47486169728018,0
225.04731837434656,227.03118553922425,23.325828724031368,38.587680123795224,45.61660322306043,1234.3302264331724,35.246052490019196,1
227.16851135198613,229.62263923970104,31.86745607696711,30.664790313240722,28.052857524031552,313.34025324707386,20.77876033375331,0
230.4982568254382,230.1671747368661,98.93040983670775,43.82591993831252,18.065441546386616,587.8644618287595,36.74239255661304,1
227.482621729419,233.28257455541285,97.20949571488364,22.789719194693966,54.10490779797236,1357.8132852862675,32.39052400072607,1
222.24668284466935,224.92260611085555,20.395198474752767,37.646068008451714,7.852198651831011,1219.705603557372,31.267907014252803,0
230.34281487403013,234.58865095838183,96.14494283385912,34.42918669658371,57.399210908363834,1478.04468400559,32.492280962290636,1
224.68848143136947,229.52597630426303,71.12959502524004,39.26976577715682,19.524036325263815,1143.6599765390172,37.28866493736729,0
232.3679621531759,228.71935679015775,89.43346356160177,21.94560783448905,53.415816666212194,620.1330414904872,31.73873013117814,1
225.40287882883098,226.9636868742195,56.379188450708725,37.39951362284394,36.57362971228823,906.4248592922247,31.619007597763584,1
237.7496720250877,225.0354299844027,61.24768228634002,36.84453763878571,49.77573422474776,1008.4706686586144,39.81358314131532,1
226.08373353831882,232.46951175188573,59.10772642055362,36.819802832485124,59.05677662941739,163.76093365982973,35.13460334137136,1
228.38969241897163,230.21995390156522,73.34914060368834,38.104629997893646,18.015920831305998,839.5205907006044,28.845876109022704,0
234.06758608684834,226.13011730077685,31.172100380505032,40.294038116790865,57.70699363904799,1078.5152012852839,34.14794000065855,1
223.84567841783021,226.11476368380914,22.397887189814234,44.14966999042309,23.9794317992428,292.61589080153755,27.78460943383577,1
231.13729967302064,228.99264590212962,44.63439532729527,28.09462160384643,23.745202379478417,1181.9159902670579,24.57750924966998,0
236.53571377141213,235.00706457586818,76.37446101893174,44.751482305401865,21.082839151015836,896.4705317454618,31.937037537755188,1
221.96258382719387,229.2212259459092,36.14827616983587,34.947670467903606,32.943048833507525,1430.7215892615122,38.56364196227903,0
230.92316929266153,225.49057114064567,73.87459466599338,22.311748374029936,10.094557547530739,111.51233239999296,38.58279040030925,0
231.29941397124213,229.26277080774216,97.59296368858163,21.756527877319375,33.66897763612266,434.7228994554271,26.838105562109806,1
233.90911435888654,229.18182929075698,27.512057263153473,30.027149560881824,32.96058393219023,922.2531249847449,30.5535493244339,0
223.8152464456096,221.90934007117528,73.8081694580101,43.54690931334403,45.95220694368733,480.0118726985995,24.232717971397225,1
223.39771693457863,229.83711540044655,55.50001754436569,41.23042804222747,50.18534775431755,1085.9150379033013,39.91262218997767,1
232.60970782808448,229.30719640937397,89.45138035020042,43.65844894017219,26.98603966843302,1150.5576596567998,39.62235815735872,1
231.48492336616593,232.08861909444025,34.17198315579087,35.51807169324828,18.837661711738132,198.64814789638797,32.990178594148944,0
231.25246425172938,235.54686828483602,75.41007617809316,33.205969938664715,16.300758941708573,795.0889730998132,36.08828119354946,0
231.73224104748488,233.37969508864327,87.04922317184882,24.42357580118852,12.482806365587445,787.8913056070311,34.302003225674,1
226.59987639210755,229.1933339283355,95.56913755792186,29.845782608279347,4.401207349742468,585.4571168125345,31.863164380789364,1
231.161268485805,226.68042227377498,74.65984226317167,33.020580985216256,21.204430751248086,1402.7410507260245,21.066959939777952,0
231.4653623664934,237.7200794097496,59.773981120674186,22.658012890388516,16.94461383571621,1249.8841638161707,29.09528685105322,0
226.42824290986817,230.17765530204346,69.42777921609711,26.618358581336338,58.018625766118035,1060.9536037689732,33.49572604334821,1
239.3288725557238,230.04178787573883,89.51239875829745,37.94675882191217,33.90482074875259,1085.7736218157465,33.55063227767369,1
232.36916460455893,229.92762473866998,65.64877973110637,42.0698934271757,21.489345302799947,719.4884085290226,27.46245236844767,1
224.04348251398676,230.59425428230355,22.43096477574695,49.95042534178849,35.247588458628066,1385.442055590035,38.833839733160616,1
233.28276804316914,229.56691876422818,94.47589564055822,47.99339994030673,9.212605379396035,1057.1633695172638,23.34714064473562,1
225.12659164886338,228.2790139793593,75.1621400825249,39.27695598605575,27.198581202929972,1107.0225394009337,30.00718892431121,0
233.93542301871227,228.35942317627882,74.12107086217972,32.637441598822164,37.94782496384276,1299.4518104916506,33.81767953101645,1
235.792977895037,229.901740189352,37.254012191817374,39.08532094124698,29.844972075754633,447.40380454617696,33.942716117836184,0
225.89658840824146,228.3697256865987,72.71083761861257,43.56954854240696,24.70494923860513,1220.2528106067193,32.972779135376314,1
234.81688064622162,227.8614626519685,51.50915245233268,23.55008572770162,59.63705494508219,333.09887428691343,25.505764269037204,1
232.0639046346825,230.31929068307568,72.09863816331936,32.297146690888646,52.93857096678669,550.7458307550874,23.12413137373244,1
234.11030079997244,229.23506834773744,28.527442424639258,45.19406856906852,37.78095153140697,536.635158691272,32.71880653653422,1
239.48396491326974,234.51197896574806,72.62762436824289,31.51498855799132,34.59326430975468,1468.8619291642538,31.986042322788755,0
228.77305941998566,222.04709057482097,99.95309806165332,37.156168136815594,37.61896830965046,1291.978974434494,23.58712020578482,1
226.23131917821254,233.2745205557674,23.856963108844482,37.633080825865946,12.877414361523561,1066.6962993058767,34.10278291141127,0
225.55242785187238,233.73825557749288,98.17393473770538,25.53428759400918,24.3131268525948,1104.2323043423157,29.10343983467313,1
225.92094857517282,223.77982930277554,52.55263685782965,30.867063249568652,3.3281124405630598,865.005551883728,33.35521183206306,0
229.61449145292949,228.97193721775895,89.66027602698074,30.035338662257963,29.057216211722775,1423.2814673073526,36.747341595403014,1
231.7057598740832,228.88567740201262,82.59083872466188,20.785901255961942,33.03845045350213,769.5751916794243,23.394568571538464,0
231.3834539966501,225.77746491584654,65.36130087893342,20.725752916740657,14.437234430089365,601.7506793113471,20.382897359936734,0
234.1359162451801,227.6665499372274,79.07593674010613,44.9509113102732,57.87770198276531,286.40123855080697,35.58205172791574,1
230.06500945938953,226.6682724636025,90.28124490410784,28.19212429918437,54.65782204529728,1189.9981957785342,32.19394850305232,1
237.26767038578657,235.25681133027086,52.331225732082636,35.542362987164466,43.60645089189845,1114.9437015096075,33.992791392442435,1
228.67671583381022,232.80703517944238,46.16265292505909,28.961767207663193,32.469811097156395,607.3148058599955,36.76309949977285,0
243.6008458329481,233.81466528498248,73.40747084508678,48.220377353460215,52.32818041921341,86.53045024088257,36.056218696490006,1
233.12833673882503,232.1650161921297,84.62767535530068,27.778902765973214,8.708488285584313,1266.5461251911156,39.21840293857649,0
225.7142122179186,226.61284468634832,80.98281078212926,32.88970438216805,47.64007786221821,66.55607600840676,30.718701577042363,1
224.64553750969444,228.4264392011607,83.82509190869075,46.181907514538054,8.364428024044049,1070.364680462124,29.769912653198105,1
232.4123620762159,231.46812368368376,54.84666518503464,45.25800700375426,47.85842909041492,1456.8728091027826,28.0377439978146,1
228.88268607337073,226.33361657332415,85.42673729400173,25.58304253538832,17.27028652683006,684.608925814895,23.07382085688409,1
233.57000247046045,232.13899529051716,29.616724429648677,44.079299293871316,52.74834428007315,390.7114372441315,31.45214465764045,1
232.36618812286773,229.27902380552558,63.559127836867965,33.74560660213678,56.69848353569847,1072.0629645629035,25.540250486519575,1
229.63585543671564,228.8755375773512,20.460692839849727,34.489066162560654,9.778962194901823,1234.8358059225984,38.42615024425951,0
225.76603140965798,232.13287990461046,45.96686639202162,24.004399172478315,28.297860698858216,842.3239583128786,31.663816085541953,0
222.42576387657067,231.3327899344581,49.31692278971183,22.418045412713738,58.87825531159842,1452.201149121412,31.856803610162203,1
227.7674252396649,228.91710150254275,51.69381532874043,41.83817920921295,29.52103872241565,124.9196464040436,27.098493217540202,1
234.28199397161737,233.47798941009273,75.63737653518898,34.893834570658996,51.94930382835816,781.9536175415658,21.03978703955415,1
231.070468720651,226.7568100172003,51.08464810162766,33.10552107845538,35.73515980574787,1091.7582236176977,20.634875307459772,0
223.77130610644005,231.8478068208328,55.895489809802456,41.8852468595719,23.14446456725651,1300.8286831663095,28.466702883063952,1
230.8659046292559,231.77930377390516,39.0035304699462,42.96538696973329,17.86122977602634,309.92063726629556,21.691307561944758,1
231.9265868986442,229.07136068205804,49.860143330347206,24.76724503008061,12.99016237407915,1210.0050485573381,32.136939110802786,0
225.58071281899433,230.97839906672635,38.181570181052116,38.30675448432924,45.946093291284136,851.4252597918907,37.61946011279315,1
230.76862552972764,226.24665927084408,25.85567390147549,24.060622468330564,23.805889902558643,625.0028388854466,37.65829633037444,0
230.29104359223,232.7720810576207,68.27588747051024,42.54125258087137,31.165252269844316,240.98679143968567,33.180908202644645,1
224.28514851084688,229.44529359067104,73.45702388440131,39.708654688014185,30.047203320069734,1304.678850417923,24.224636629458622,0
231.78893680174141,228.43183093844289,69.55922768076917,48.69843863250374,35.059462724754745,278.04615186058726,37.25993662717744,1
232.80392263184117,233.14702767751066,57.07952350404579,22.068740490692637,52.069051591848584,499.1923958531939,37.72186870626416,1
235.41525621587638,227.88696892837172,50.38286241433838,21.711641634537628,58.86362127142233,470.56602134553344,23.933071699059173,1
235.26901026017453,225.77461611090934,89.06669196574602,28.465612240796005,25.0474683058552,1313.5503495767387,34.748521715413546,1
223.11165316021453,225.3301124794283,61.526542810897446,27.85117051207718,49.82361640427188,1025.419341602902,25.73039097854246,1
225.3108748004244,231.81802985403692,58.33455021037848,27.409363972159994,46.10713988462834,1205.18802592749,36.0528062470586,1
232.57517633604328,226.15871194251116,22.051365264514857,47.1876374156311,34.83820813587882,413.1784532491235,39.94475799807205,1
232.56892975456105,235.26438254595308,47.299826210092505,27.486385995485183,57.406781473104054,956.0674444301484,20.600520106587858,1
232.57523843153024,223.75421177634882,50.41564950286856,28.158491783858928,12.827996416175765,879.0316755584356,37.94731731581864,0
249.2636574532736,235.08936910487012,51.90582247175204,42.78194787253891,7.446588408267663,1257.6040463429931,32.45261067197316,1
232.85445255346585,230.63305240160784,66.41378953818659,33.4921952735162,51.383756050369904,1363.8262376978278,39.467652383296425,1
235.677828200903,229.70986066438883,62.68820373815028,43.301316708655435,26.90983918139115,67.62731864221087,29.300190350528553,1
234.77000881746602,228.36524273957315,68.63240742347557,21.960984726931557,50.97116239821657,1027.3288826352493,36.947758611427474,1
233.25695625652898,231.19740834305622,81.19066092337026,34.62713581020153,53.69232210652948,125.16190872360708,21.247881371965544,1
228.42365377679826,229.88709589272545,85.03885909728749,21.008408005498477,4.684998023525215,845.8450643621661,26.705581001565914,1
233.79484610246635,233.30990564604957,77.44984609811955,21.879596103660635,53.12442101617758,467.0674571133334,21.340330755024198,1
226.13587392731213,230.34268294598613,96.44189567639478,47.19312360033233,27.45082426679591,494.8260693071047,39.50686266958141,1
228.81590696629996,230.45090528438564,21.45860661410893,24.177361133527853,31.1155168512497,561.7898300059171,36.339478145436736,0
227.57318226085448,228.90916336335843,35.662238854683686,35.972620468256515,37.968958154499404,950.8740511219347,37.05094842491941,1
230.4093706969316,229.8291631288368,20.605029998251368,32.33286807802119,55.65657379707512,534.3724502197153,38.75930462867788,1
241.57329283336753,230.9234053066762,71.79797713236823,30.42029978776528,2.127849571356078,1112.4136233559066,21.702069722395706,0
220.66367403704126,224.86949482203013,91.84244391599896,46.99500037061817,29.13376463075121,636.5647090821111,27.711951850266665,1
233.43130095187257,225.95544373368287,39.47858372610394,20.654701903264684,41.57560050340308,149.11214044944,21.420697780880044,1
221.93642064405174,232.22979228206813,94.16276358370453,39.91369058526767,43.63971050419548,1186.4517716019554,24.215862031000572,1
227.64034067105283,230.5125963143838,24.821391223164866,48.901833026406514,41.85941346068937,464.3495706594237,24.587315540753448,1
235.44475298483684,229.44804999094197,94.75488214444114,36.805045503855254,8.93167263507919,677.5119754189308,29.382144220951574,1
230.32140009547732,230.05530179919617,48.12981497917075,48.104673860992754,18.66433971392919,1043.8936306717574,25.371243349072852,1
224.61127611035346,231.042745116085,28.11366627593732,21.56773637858071,22.164215999603794,532.0614278656324,22.019562136355223,0
226.42348145370016,228.3807209590719,58.86974073490605,32.56379957222484,48.46179525309079,132.04920141273766,23.349821781882156,1
233.39798874467337,227.66508582379305,40.542125417640634,27.804733728861535,17.446832472458627,592.1855181685797,22.94551127104182,0
226.34816684141433,230.58753576529304,42.78983215695383,41.924628949421894,13.431592868164987,1419.45044490674,39.46153595824597,1
231.08229294790988,227.0648816671549,44.58319719410292,49.4389127149174,57.48943312324767,980.5148760829094,35.185850138369474,1
230.22785919951906,231.22475826714341,84.24207182661307,27.695901873327436,1.522933821694665,1023.64476556745,39.35522930539124,0
226.7419982619709,224.89224918728647,63.132902134020355,39.62523804422223,59.871430485236715,966.8091227745778,28.79480973015817,1
240.71972044662664,233.08746691197692,44.90461593248029,25.942928982792203,40.932456632586344,338.53860149118333,25.567369633253133,1
233.16959511159007,231.41779244723912,68.82670266487347,36.9599076371483,49.87968866749791,656.5841029483062,35.96586394418374,1
219.87428706671196,230.76808920294164,77.29205393785548,33.91797460065008,18.382544384425398,1138.8627076268115,26.525078360822935,0
230.93227157384715,232.94807295183654,41.8099200586827,49.16015988894611,1.8446013823565388,196.99070145208077,25.987667474106964,1
